direction,ontology,line,go.id,term,annotated,significant,expected,rank_in_ks,fisher,ks
down,CC,Ara-4,GO:0071944,cell periphery,1058,107,90.51,108,0.0264,0.99698
down,CC,Ara-4,GO:0055052,ATP-binding cassette (ABC) transporter c...,35,7,2.99,22,0.0296,0.20064
down,CC,Ara-4,GO:0005887,integral component of plasma membrane,458,51,39.18,103,0.0335,0.99041
down,CC,Ara-4,GO:0098796,membrane protein complex,171,22,14.63,44,0.0406,0.38676
down,CC,Ara-4,GO:0031226,intrinsic component of plasma membrane,473,51,40.46,101,0.0568,0.98700
down,CC,Ara-4,GO:0005886,plasma membrane,966,96,82.64,110,0.0628,0.99877
down,CC,Ara-4,GO:0030313,cell envelope,236,27,20.19,76,0.0865,0.67095
down,CC,Ara-4,GO:0031975,envelope,236,27,20.19,77,0.0865,0.67095
down,CC,Ara-4,GO:0019867,outer membrane,99,13,8.47,88,0.0902,0.85639
down,CC,Ara-4,GO:0042597,periplasmic space,158,18,13.52,33,0.1490,0.31306
down,CC,Ara-4,GO:0070069,cytochrome complex,8,2,0.68,56,0.1520,0.48020
down,CC,Ara-4,GO:0009279,cell outer membrane,94,11,8.04,92,0.2001,0.86340
down,CC,Ara-4,GO:0030288,outer membrane-bounded periplasmic space,145,16,12.4,39,0.2011,0.33738
down,CC,Ara-4,GO:0030312,external encapsulating structure,97,11,8.3,89,0.2300,0.85675
down,CC,Ara-4,GO:0031230,intrinsic component of cell outer membra...,29,4,2.48,61,0.2486,0.51919
down,CC,Ara-4,GO:0031234,extrinsic component of cytoplasmic side ...,11,2,0.94,72,0.2519,0.62137
down,CC,Ara-4,GO:0045203,integral component of cell outer membran...,12,2,1.03,73,0.2859,0.66431
down,CC,Ara-4,GO:0043228,non-membrane-bounded organelle,86,9,7.36,31,0.3440,0.29875
down,CC,Ara-4,GO:1904176,carbon phosphorus lyase complex,5,1,0.43,107,0.3696,0.99671
down,CC,Ara-4,GO:0009295,nucleoid,6,1,0.51,9,0.4252,0.04291
down,CC,Ara-4,GO:0043590,bacterial nucleoid,6,1,0.51,10,0.4252,0.04291
down,CC,Ara-4,GO:0043226,organelle,96,9,8.21,58,0.4747,0.50052
down,CC,Ara-4,GO:1990391,DNA repair complex,7,1,0.6,84,0.4760,0.76845
down,CC,Ara-4,GO:0019897,extrinsic component of plasma membrane,19,2,1.63,83,0.5090,0.76057
down,CC,Ara-4,GO:0005694,chromosome,8,1,0.68,8,0.5223,0.03783
down,CC,Ara-4,GO:0031225,anchored component of membrane,9,1,0.77,24,0.5645,0.22647
down,CC,Ara-4,GO:0019898,extrinsic component of membrane,22,2,1.88,62,0.5901,0.52009
down,CC,Ara-4,GO:0031246,intrinsic component of periplasmic side ...,10,1,0.86,100,0.6030,0.95470
down,CC,Ara-4,GO:0009898,cytoplasmic side of plasma membrane,24,2,2.05,54,0.6384,0.46726
down,CC,Ara-4,GO:0098562,cytoplasmic side of membrane,24,2,2.05,55,0.6384,0.46726
down,CC,Ara-4,GO:0032993,protein-DNA complex,52,4,4.45,51,0.6858,0.43606
down,CC,Ara-4,GO:0031241,periplasmic side of cell outer membrane,15,1,1.28,99,0.7502,0.93270
down,CC,Ara-4,GO:0032991,protein-containing complex,444,35,37.98,80,0.8026,0.70856
down,CC,Ara-4,GO:0110165,cellular anatomical entity,2301,201,196.84,18,0.8222,0.09728
down,CC,Ara-4,GO:0098552,side of membrane,61,3,5.22,82,0.9163,0.75584
down,CC,Ara-4,GO:1990234,transferase complex,35,1,2.99,75,0.9613,0.67048
down,CC,Ara-4,GO:0043232,intracellular non-membrane-bounded organ...,79,2,6.76,11,0.9946,0.05126
down,CC,Ara-4,GO:1990204,oxidoreductase complex,56,1,4.79,19,0.9946,0.11785
down,CC,Ara-4,GO:0043229,intracellular organelle,89,2,7.61,17,0.9977,0.08090
down,CC,Ara-4,GO:1902494,catalytic complex,132,3,11.29,32,0.9996,0.30777
down,CC,Ara-4,GO:0005575,cellular_component,2356,203,201.55,6,0.9997,0.02840
down,CC,Ara-4,GO:0005737,cytoplasm,1089,66,93.16,1,1.0000,0.00013
down,CC,Ara-4,GO:0005622,intracellular,1146,69,98.04,3,1.0000,0.00022
down,CC,Ara-4,GO:0005829,cytosol,980,55,83.83,2,1.0000,0.00018
down,CC,Ara-4,GO:0000502,proteasome complex,5,0,0.43,64,1.0000,0.54298
down,CC,Ara-4,GO:0005739,mitochondrion,8,0,0.68,63,1.0000,0.52274
down,CC,Ara-4,GO:0005840,ribosome,60,0,5.13,14,1.0000,0.05671
down,CC,Ara-4,GO:0009325,nitrate reductase complex,6,0,0.51,70,1.0000,0.57368
down,CC,Ara-4,GO:0009326,formate dehydrogenase complex,6,0,0.51,85,1.0000,0.76916
down,CC,Ara-4,GO:0009360,DNA polymerase III complex,9,0,0.77,87,1.0000,0.85007
down,CC,Ara-4,GO:0009375,ferredoxin hydrogenase complex,6,0,0.51,5,1.0000,0.01911
down,CC,Ara-4,GO:0009376,HslUV protease complex,5,0,0.43,65,1.0000,0.54298
down,CC,Ara-5,GO:0009288,bacterial-type flagellum,7,7,0.29,108,1.9e-10,0.98339
down,CC,Ara-5,GO:0009424,bacterial-type flagellum hook,6,6,0.25,107,4.8e-09,0.98286
down,CC,Ara-5,GO:0042995,cell projection,35,7,1.46,100,0.00049,0.91873
down,CC,Ara-5,GO:0098797,plasma membrane protein complex,135,13,5.63,9,0.00360,0.06132
down,CC,Ara-5,GO:0098796,membrane protein complex,171,15,7.13,37,0.00438,0.35869
down,CC,Ara-5,GO:1902495,transmembrane transporter complex,112,11,4.67,17,0.00638,0.10705
down,CC,Ara-5,GO:1990351,transporter complex,112,11,4.67,18,0.00638,0.10705
down,CC,Ara-5,GO:0030313,cell envelope,236,18,9.84,104,0.00808,0.94520
down,CC,Ara-5,GO:0031975,envelope,236,18,9.84,105,0.00808,0.94520
down,CC,Ara-5,GO:0043190,ATP-binding cassette (ABC) transporter c...,102,10,4.25,8,0.00936,0.05815
down,CC,Ara-5,GO:0098533,ATPase dependent transmembrane transport...,106,10,4.42,10,0.01216,0.06892
down,CC,Ara-5,GO:0046930,pore complex,6,2,0.25,88,0.02359,0.87882
down,CC,Ara-5,GO:0042597,periplasmic space,158,12,6.59,110,0.03084,0.99890
down,CC,Ara-5,GO:0030288,outer membrane-bounded periplasmic space,145,11,6.05,94,0.03843,0.90083
down,CC,Ara-5,GO:0055052,ATP-binding cassette (ABC) transporter c...,35,4,1.46,14,0.05704,0.07764
down,CC,Ara-5,GO:0043228,non-membrane-bounded organelle,86,7,3.59,80,0.06722,0.80822
down,CC,Ara-5,GO:0045203,integral component of cell outer membran...,12,2,0.5,70,0.08809,0.76036
down,CC,Ara-5,GO:0009279,cell outer membrane,94,7,3.92,73,0.09774,0.78080
down,CC,Ara-5,GO:0043226,organelle,96,7,4,74,0.10640,0.78763
down,CC,Ara-5,GO:0030312,external encapsulating structure,97,7,4.05,72,0.11089,0.76580
down,CC,Ara-5,GO:0019867,outer membrane,99,7,4.13,65,0.12016,0.71643
down,CC,Ara-5,GO:0110165,cellular anatomical entity,2302,99,96,5,0.18347,0.01452
down,CC,Ara-5,GO:0030428,cell septum,5,1,0.21,109,0.19375,0.99205
down,CC,Ara-5,GO:0045273,respiratory chain complex II,5,1,0.21,30,0.19375,0.33114
down,CC,Ara-5,GO:0045274,plasma membrane respiratory chain comple...,5,1,0.21,31,0.19375,0.33114
down,CC,Ara-5,GO:1990391,DNA repair complex,7,1,0.29,71,0.26040,0.76399
down,CC,Ara-5,GO:0031225,anchored component of membrane,9,1,0.38,52,0.32158,0.56483
down,CC,Ara-5,GO:1905347,endodeoxyribonuclease complex,9,1,0.38,22,0.32158,0.17018
down,CC,Ara-5,GO:0031230,intrinsic component of cell outer membra...,29,2,1.21,20,0.34725,0.14096
down,CC,Ara-5,GO:1905348,endonuclease complex,10,1,0.42,19,0.35027,0.12115
down,CC,Ara-5,GO:0031234,extrinsic component of cytoplasmic side ...,11,1,0.46,50,0.37775,0.53348
down,CC,Ara-5,GO:0032991,protein-containing complex,444,20,18.52,49,0.40797,0.51959
down,CC,Ara-5,GO:0016021,integral component of membrane,589,25,24.56,68,0.52199,0.74799
down,CC,Ara-5,GO:0031224,intrinsic component of membrane,621,26,25.9,69,0.55420,0.75668
down,CC,Ara-5,GO:0019897,extrinsic component of plasma membrane,19,1,0.79,59,0.55995,0.64136
down,CC,Ara-5,GO:0005887,integral component of plasma membrane,458,19,19.1,85,0.57199,0.84326
down,CC,Ara-5,GO:0019898,extrinsic component of membrane,22,1,0.92,61,0.61368,0.65564
down,CC,Ara-5,GO:0070469,respirasome,23,1,0.96,27,0.63011,0.32375
down,CC,Ara-5,GO:0070470,plasma membrane respirasome,23,1,0.96,28,0.63011,0.32375
down,CC,Ara-5,GO:0098803,respiratory chain complex,23,1,0.96,29,0.63011,0.32375
down,CC,Ara-5,GO:0031226,intrinsic component of plasma membrane,473,19,19.72,77,0.63433,0.79642
down,CC,Ara-5,GO:0009898,cytoplasmic side of plasma membrane,24,1,1,11,0.64584,0.06941
down,CC,Ara-5,GO:0098562,cytoplasmic side of membrane,24,1,1,12,0.64584,0.06941
down,CC,Ara-5,GO:0016020,membrane,1165,47,48.58,60,0.70029,0.64517
down,CC,Ara-5,GO:0071944,cell periphery,1058,42,44.12,84,0.73497,0.82216
down,CC,Ara-5,GO:0032153,cell division site,32,1,1.33,58,0.75003,0.63264
down,CC,Ara-5,GO:1990234,transferase complex,35,1,1.46,21,0.78072,0.16166
down,CC,Ara-5,GO:0005622,intracellular,1146,44,47.79,1,0.83543,0.00080
down,CC,Ara-5,GO:0005575,cellular_component,2357,99,98.29,3,0.84124,0.00089
down,CC,Ara-5,GO:0005737,cytoplasm,1089,41,45.41,2,0.86482,0.00081
down,CC,Ara-5,GO:0005886,plasma membrane,966,35,40.28,62,0.90188,0.66610
down,CC,Ara-5,GO:1990204,oxidoreductase complex,56,1,2.34,25,0.91275,0.26989
down,CC,Ara-5,GO:1902494,catalytic complex,132,3,5.5,13,0.92552,0.07175
down,CC,Ara-5,GO:0098552,side of membrane,61,1,2.54,54,0.93003,0.58724
down,CC,Ara-5,GO:0005829,cytosol,980,33,40.87,4,0.96704,0.00214
down,CC,Ara-5,GO:0000502,proteasome complex,5,0,0.21,40,1.00000,0.45337
down,CC,Ara-5,GO:0005694,chromosome,8,0,0.33,24,1.00000,0.21620
down,CC,Ara-5,GO:0005739,mitochondrion,8,0,0.33,102,1.00000,0.93303
down,CC,Ara-5,GO:0005840,ribosome,60,0,2.5,75,1.00000,0.79315
down,CC,Ara-5,GO:0009289,pilus,28,0,1.17,95,1.00000,0.90251
down,CC,Ara-5,GO:0009295,nucleoid,6,0,0.25,15,1.00000,0.09252
down,CC,Ara-5,GO:0009325,nitrate reductase complex,6,0,0.25,53,1.00000,0.57895
down,CC,Ara-5,GO:0009326,formate dehydrogenase complex,6,0,0.25,55,1.00000,0.59648
down,CC,Ara-5,GO:0009360,DNA polymerase III complex,9,0,0.38,45,1.00000,0.46038
down,CC,Ara-5,GO:0009375,ferredoxin hydrogenase complex,6,0,0.25,92,1.00000,0.89757
down,CC,Ara-6,GO:1902495,transmembrane transporter complex,112,11,3.54,22,0.00060,0.1106
down,CC,Ara-6,GO:1990351,transporter complex,112,11,3.54,23,0.00060,0.1106
down,CC,Ara-6,GO:0055052,ATP-binding cassette (ABC) transporter c...,35,6,1.11,35,0.00064,0.2598
down,CC,Ara-6,GO:0043190,ATP-binding cassette (ABC) transporter c...,102,10,3.23,34,0.00111,0.2558
down,CC,Ara-6,GO:0098533,ATPase dependent transmembrane transport...,106,10,3.35,32,0.00150,0.2049
down,CC,Ara-6,GO:0070069,cytochrome complex,8,3,0.25,101,0.00152,0.9670
down,CC,Ara-6,GO:0098796,membrane protein complex,171,13,5.41,62,0.00218,0.6771
down,CC,Ara-6,GO:0098797,plasma membrane protein complex,135,11,4.27,58,0.00286,0.6016
down,CC,Ara-6,GO:0046930,pore complex,6,2,0.19,83,0.01363,0.8580
down,CC,Ara-6,GO:0031225,anchored component of membrane,9,2,0.28,99,0.03076,0.9615
down,CC,Ara-6,GO:0030313,cell envelope,236,13,7.46,26,0.03083,0.1688
down,CC,Ara-6,GO:0031975,envelope,236,13,7.46,27,0.03083,0.1688
down,CC,Ara-6,GO:0019867,outer membrane,99,7,3.13,69,0.03455,0.7785
down,CC,Ara-6,GO:0016020,membrane,1165,45,36.84,110,0.03580,0.9997
down,CC,Ara-6,GO:0031224,intrinsic component of membrane,621,27,19.64,65,0.03641,0.7260
down,CC,Ara-6,GO:0009279,cell outer membrane,94,6,2.97,60,0.07385,0.6302
down,CC,Ara-6,GO:0071944,cell periphery,1058,40,33.45,97,0.07709,0.9522
down,CC,Ara-6,GO:0030312,external encapsulating structure,97,6,3.07,56,0.08327,0.5725
down,CC,Ara-6,GO:0016021,integral component of membrane,589,24,18.62,59,0.09490,0.6083
down,CC,Ara-6,GO:0110165,cellular anatomical entity,2300,75,72.72,15,0.09544,0.0220
down,CC,Ara-6,GO:0042597,periplasmic space,158,8,5,18,0.12218,0.0303
down,CC,Ara-6,GO:0032991,protein-containing complex,444,18,14.04,30,0.14909,0.1946
down,CC,Ara-6,GO:0030288,outer membrane-bounded periplasmic space,145,7,4.58,17,0.17079,0.0285
down,CC,Ara-6,GO:0009898,cytoplasmic side of plasma membrane,24,2,0.76,76,0.17457,0.8082
down,CC,Ara-6,GO:0098562,cytoplasmic side of membrane,24,2,0.76,77,0.17457,0.8082
down,CC,Ara-6,GO:0009295,nucleoid,6,1,0.19,53,0.17550,0.5597
down,CC,Ara-6,GO:0009325,nitrate reductase complex,6,1,0.19,87,0.17550,0.9252
down,CC,Ara-6,GO:0043590,bacterial nucleoid,6,1,0.19,54,0.17550,0.5597
down,CC,Ara-6,GO:0031230,intrinsic component of cell outer membra...,29,2,0.92,80,0.23293,0.8351
down,CC,Ara-6,GO:0005886,plasma membrane,966,34,30.54,78,0.23912,0.8248
down,CC,Ara-6,GO:0031234,extrinsic component of cytoplasmic side ...,11,1,0.35,96,0.29825,0.9505
down,CC,Ara-6,GO:0098552,side of membrane,61,3,1.93,82,0.30333,0.8517
down,CC,Ara-6,GO:0045203,integral component of cell outer membran...,12,1,0.38,98,0.32055,0.9602
down,CC,Ara-6,GO:0031226,intrinsic component of plasma membrane,473,16,14.96,79,0.42596,0.8287
down,CC,Ara-6,GO:0019897,extrinsic component of plasma membrane,19,1,0.6,91,0.45818,0.9326
down,CC,Ara-6,GO:0031233,intrinsic component of external side of ...,19,1,0.6,89,0.45818,0.9292
down,CC,Ara-6,GO:0005887,integral component of plasma membrane,458,15,14.48,75,0.48633,0.8065
down,CC,Ara-6,GO:0009897,external side of plasma membrane,21,1,0.66,92,0.49218,0.9383
down,CC,Ara-6,GO:0032993,protein-DNA complex,52,2,1.64,67,0.49470,0.7567
down,CC,Ara-6,GO:0009986,cell surface,22,1,0.7,95,0.50838,0.9422
down,CC,Ara-6,GO:0019898,extrinsic component of membrane,22,1,0.7,68,0.50838,0.7689
down,CC,Ara-6,GO:0070469,respirasome,23,1,0.73,102,0.52407,0.9722
down,CC,Ara-6,GO:0070470,plasma membrane respirasome,23,1,0.73,103,0.52407,0.9722
down,CC,Ara-6,GO:0098803,respiratory chain complex,23,1,0.73,104,0.52407,0.9722
down,CC,Ara-6,GO:0005575,cellular_component,2355,75,74.46,14,0.57806,0.0180
down,CC,Ara-6,GO:1990204,oxidoreductase complex,56,1,1.77,51,0.83810,0.4575
down,CC,Ara-6,GO:0043232,intracellular non-membrane-bounded organ...,79,1,2.5,9,0.92435,1.2e-05
down,CC,Ara-6,GO:0043228,non-membrane-bounded organelle,86,1,2.72,8,0.94008,2.3e-06
down,CC,Ara-6,GO:0043229,intracellular organelle,89,1,2.81,10,0.94579,1.5e-05
down,CC,Ara-6,GO:0043226,organelle,96,1,3.04,5,0.95710,1.4e-06
down,CC,Ara-6,GO:1902494,catalytic complex,132,1,4.17,71,0.98728,0.7892
down,CC,Ara-6,GO:0005622,intracellular,1145,27,36.2,40,0.98911,0.3025
down,CC,Ara-6,GO:0005737,cytoplasm,1088,25,34.4,33,0.99079,0.2068
down,CC,Ara-6,GO:0005829,cytosol,979,21,30.95,31,0.99450,0.2048
down,CC,Ara-6,GO:0000502,proteasome complex,5,0,0.16,105,1.00000,0.9813
down,CC,Ara-6,GO:0005694,chromosome,8,0,0.25,29,1.00000,0.1891
down,CC,Ara-6,GO:0005739,mitochondrion,8,0,0.25,72,1.00000,0.7944
down,CC,Ara-6,GO:0005840,ribosome,60,0,1.9,4,1.00000,9.6e-08
down,CC,Ara-6,GO:0009288,bacterial-type flagellum,7,0,0.22,16,1.00000,0.0275
down,CC,Ara-6,GO:0009289,pilus,27,0,0.85,90,1.00000,0.9307
down,CC,Ara-6,GO:0009326,formate dehydrogenase complex,6,0,0.19,88,1.00000,0.9275
down,CC,Ara-6,GO:0009360,DNA polymerase III complex,9,0,0.28,46,1.00000,0.4074
down,CC,Ara-6,GO:0009375,ferredoxin hydrogenase complex,6,0,0.19,94,1.00000,0.9408
down,CC,Ara-6,GO:0009376,HslUV protease complex,5,0,0.16,106,1.00000,0.9813
down,CC,Ara-6,GO:0009424,bacterial-type flagellum hook,6,0,0.19,13,1.00000,0.0063
down,CC,Ara+1,GO:0009288,bacterial-type flagellum,7,7,0.58,97,2.8e-08,0.9366
down,CC,Ara+1,GO:0009424,bacterial-type flagellum hook,6,6,0.5,99,3.4e-07,0.9441
down,CC,Ara+1,GO:1902495,transmembrane transporter complex,112,25,9.31,100,2.9e-06,0.9450
down,CC,Ara+1,GO:1990351,transporter complex,112,25,9.31,101,2.9e-06,0.9450
down,CC,Ara+1,GO:1904176,carbon phosphorus lyase complex,5,5,0.42,109,4.1e-06,0.9966
down,CC,Ara+1,GO:0043190,ATP-binding cassette (ABC) transporter c...,102,23,8.47,85,6.3e-06,0.7648
down,CC,Ara+1,GO:0098533,ATPase dependent transmembrane transport...,106,23,8.81,94,1.2e-05,0.8869
down,CC,Ara+1,GO:0098797,plasma membrane protein complex,135,26,11.22,22,3.2e-05,0.0938
down,CC,Ara+1,GO:0098796,membrane protein complex,171,29,14.21,35,0.00013,0.1692
down,CC,Ara+1,GO:0030313,cell envelope,235,34,19.53,105,0.00078,0.9875
down,CC,Ara+1,GO:0031975,envelope,235,34,19.53,106,0.00078,0.9875
down,CC,Ara+1,GO:0030288,outer membrane-bounded periplasmic space,145,22,12.05,88,0.00394,0.7793
down,CC,Ara+1,GO:0032991,protein-containing complex,444,52,36.89,74,0.00498,0.6737
down,CC,Ara+1,GO:0042597,periplasmic space,158,23,13.13,98,0.00548,0.9429
down,CC,Ara+1,GO:0042995,cell projection,35,8,2.91,95,0.00714,0.8938
down,CC,Ara+1,GO:0055052,ATP-binding cassette (ABC) transporter c...,35,6,2.91,66,0.06886,0.4957
down,CC,Ara+1,GO:0061695,"transferase complex, transferring phosph...",19,4,1.58,90,0.06973,0.8205
down,CC,Ara+1,GO:0031230,intrinsic component of cell outer membra...,28,5,2.33,110,0.08099,0.9999
down,CC,Ara+1,GO:0046930,pore complex,6,2,0.5,92,0.08468,0.8380
down,CC,Ara+1,GO:0009279,cell outer membrane,93,12,7.73,104,0.08732,0.9835
down,CC,Ara+1,GO:0030312,external encapsulating structure,96,12,7.98,103,0.10495,0.9804
down,CC,Ara+1,GO:0019867,outer membrane,98,12,8.14,102,0.11780,0.9782
down,CC,Ara+1,GO:0031224,intrinsic component of membrane,620,59,51.51,83,0.14868,0.7001
down,CC,Ara+1,GO:1990234,transferase complex,35,5,2.91,55,0.16748,0.3223
down,CC,Ara+1,GO:0016021,integral component of membrane,588,55,48.86,72,0.19985,0.5462
down,CC,Ara+1,GO:0045203,integral component of cell outer membran...,11,2,0.91,96,0.23614,0.9279
down,CC,Ara+1,GO:0016020,membrane,1163,103,96.63,71,0.25779,0.5325
down,CC,Ara+1,GO:0000502,proteasome complex,5,1,0.42,77,0.35661,0.6918
down,CC,Ara+1,GO:0009376,HslUV protease complex,5,1,0.42,78,0.35661,0.6918
down,CC,Ara+1,GO:0031597,cytosolic proteasome complex,5,1,0.42,79,0.35661,0.6918
down,CC,Ara+1,GO:1905368,peptidase complex,5,1,0.42,80,0.35661,0.6918
down,CC,Ara+1,GO:1905369,endopeptidase complex,5,1,0.42,81,0.35661,0.6918
down,CC,Ara+1,GO:1902494,catalytic complex,132,12,10.97,25,0.43759,0.1073
down,CC,Ara+1,GO:0071944,cell periphery,1056,90,87.74,68,0.47400,0.5132
down,CC,Ara+1,GO:0031225,anchored component of membrane,9,1,0.75,56,0.54820,0.3334
down,CC,Ara+1,GO:0043226,organelle,96,8,7.98,67,0.57035,0.5112
down,CC,Ara+1,GO:0043227,membrane-bounded organelle,10,1,0.83,107,0.58646,0.9889
down,CC,Ara+1,GO:0043231,intracellular membrane-bounded organelle,10,1,0.83,108,0.58646,0.9889
down,CC,Ara+1,GO:1904949,ATPase complex,10,1,0.83,45,0.58646,0.2276
down,CC,Ara+1,GO:0043228,non-membrane-bounded organelle,86,7,7.15,50,0.59865,0.2687
down,CC,Ara+1,GO:0031234,extrinsic component of cytoplasmic side ...,11,1,0.91,70,0.62149,0.5319
down,CC,Ara+1,GO:0071575,integral component of external side of p...,11,1,0.91,69,0.62149,0.5256
down,CC,Ara+1,GO:0005887,integral component of plasma membrane,458,36,38.05,76,0.71763,0.6832
down,CC,Ara+1,GO:0005886,plasma membrane,965,78,80.18,47,0.72038,0.2349
down,CC,Ara+1,GO:0031226,intrinsic component of plasma membrane,473,36,39.3,73,0.79050,0.6722
down,CC,Ara+1,GO:0019897,extrinsic component of plasma membrane,19,1,1.58,36,0.81382,0.1787
down,CC,Ara+1,GO:0031233,intrinsic component of external side of ...,19,1,1.58,59,0.81382,0.3707
down,CC,Ara+1,GO:0009897,external side of plasma membrane,21,1,1.74,51,0.84414,0.2691
down,CC,Ara+1,GO:0009986,cell surface,22,1,1.83,46,0.85741,0.2279
down,CC,Ara+1,GO:0019898,extrinsic component of membrane,22,1,1.83,48,0.85741,0.2428
down,CC,Ara+1,GO:0009898,cytoplasmic side of plasma membrane,24,1,1.99,60,0.88066,0.3871
down,CC,Ara+1,GO:0098562,cytoplasmic side of membrane,24,1,1.99,61,0.88066,0.3871
down,CC,Ara+1,GO:0009289,pilus,28,1,2.33,91,0.91645,0.8246
down,CC,Ara+1,GO:0032993,protein-DNA complex,52,2,4.32,62,0.94267,0.4217
down,CC,Ara+1,GO:1990204,oxidoreductase complex,56,2,4.65,12,0.95742,0.0163
down,CC,Ara+1,GO:0098552,side of membrane,61,2,5.07,64,0.97081,0.4427
down,CC,Ara+1,GO:0005575,cellular_component,2354,196,195.59,7,0.98916,0.0020
down,CC,Ara+1,GO:0110165,cellular anatomical entity,2299,188,191.02,8,0.99400,0.0026
down,CC,Ara+1,GO:0005829,cytosol,979,65,81.34,10,0.99697,0.0148
down,CC,Ara+1,GO:0005737,cytoplasm,1088,73,90.4,14,0.99800,0.0295
down,CC,Ara+1,GO:0005622,intracellular,1145,76,95.13,9,0.99914,0.0115
down,CC,Ara+1,GO:0043229,intracellular organelle,89,1,7.39,20,0.99966,0.0898
down,CC,Ara+1,GO:0005694,chromosome,8,0,0.66,54,1.00000,0.3048
down,CC,Ara+1,GO:0005739,mitochondrion,8,0,0.66,89,1.00000,0.7826
down,CC,Ara+1,GO:0005840,ribosome,60,0,4.99,15,1.00000,0.0387
down,CC,Ara+2,GO:0009288,bacterial-type flagellum,7,7,0.43,102,3.3e-09,0.99341
down,CC,Ara+2,GO:0009424,bacterial-type flagellum hook,6,6,0.37,103,5.4e-08,0.99435
down,CC,Ara+2,GO:0009375,ferredoxin hydrogenase complex,5,5,0.31,109,9.0e-07,0.99920
down,CC,Ara+2,GO:0030313,cell envelope,232,29,14.21,96,0.00014,0.94490
down,CC,Ara+2,GO:0031975,envelope,232,29,14.21,97,0.00014,0.94490
down,CC,Ara+2,GO:0019867,outer membrane,96,16,5.88,106,0.00021,0.99870
down,CC,Ara+2,GO:0009279,cell outer membrane,91,15,5.57,108,0.00037,0.99877
down,CC,Ara+2,GO:0030312,external encapsulating structure,94,15,5.76,107,0.00054,0.99873
down,CC,Ara+2,GO:1902495,transmembrane transporter complex,112,16,6.86,31,0.00123,0.04414
down,CC,Ara+2,GO:1990351,transporter complex,112,16,6.86,32,0.00123,0.04414
down,CC,Ara+2,GO:0043190,ATP-binding cassette (ABC) transporter c...,102,15,6.25,25,0.00130,0.02015
down,CC,Ara+2,GO:0098533,ATPase dependent transmembrane transport...,106,15,6.49,28,0.00194,0.02816
down,CC,Ara+2,GO:0042995,cell projection,32,7,1.96,98,0.00290,0.95925
down,CC,Ara+2,GO:0098796,membrane protein complex,171,20,10.47,12,0.00381,0.00090
down,CC,Ara+2,GO:0046930,pore complex,6,3,0.37,99,0.00417,0.96297
down,CC,Ara+2,GO:0031230,intrinsic component of cell outer membra...,28,6,1.72,104,0.00645,0.99459
down,CC,Ara+2,GO:0098797,plasma membrane protein complex,135,16,8.27,9,0.00844,0.00013
down,CC,Ara+2,GO:0045203,integral component of cell outer membran...,11,3,0.67,105,0.02726,0.99511
down,CC,Ara+2,GO:0030288,outer membrane-bounded periplasmic space,143,15,8.76,52,0.03011,0.25262
down,CC,Ara+2,GO:0032991,protein-containing complex,443,37,27.13,24,0.03061,0.01460
down,CC,Ara+2,GO:0042597,periplasmic space,156,15,9.56,56,0.05833,0.37125
down,CC,Ara+2,GO:0016020,membrane,1152,80,70.56,71,0.10153,0.62282
down,CC,Ara+2,GO:0043228,non-membrane-bounded organelle,85,8,5.21,33,0.15797,0.04919
down,CC,Ara+2,GO:0031224,intrinsic component of membrane,615,44,37.67,90,0.16382,0.89680
